GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH
3.194329300000000149e+00,2.222912800000000022e+00,3.156958599999999837e+00,3.000000000000000000e+00,4.674230730769231013e-01,6.657142857142858694e-02,9.996545698819223613e-01,7.533232941376800940e-02,-2.698299286710638747e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.417525799999999947e+00,2.564343000000000039e+00,2.940370099999999987e+00,1.000000000000000000e+00,3.980967709677419308e-01,5.342420606060607757e-02,9.995486712597736467e-01,8.546703405764742578e-02,-3.502413291514771404e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.394025400000000081e+00,2.063578399999999924e+00,2.334175300000000064e+00,3.000000000000000000e+00,1.003272727272727316e+00,2.313847076923075674e-01,9.998360800408584437e-01,6.961814376648491065e-02,-2.102199734607989451e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.166616000000000319e+00,1.311907399999999946e+00,4.468590299999999793e+00,3.000000000000000000e+00,4.000967741935483879e-01,6.242424848484848937e-02,9.997339540842650196e-01,3.297924648188600705e-02,-4.069352936669466680e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.317933299999999974e+00,1.764170599999999922e+00,2.754254800000000003e+00,3.000000000000000000e+00,8.774999999999999467e-01,1.837142642857139962e-01,9.998929191272075689e-01,6.053317290144709373e-02,-1.859610309010128332e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.742413800000000013e+00,4.190551799999999716e+00,1.640939699999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.540504000000000318e+00,1.111316299999999924e+00,1.457029099999999910e-01,1.000000000000000000e+00,1.440681818181818175e-01,4.435551333333339480e-02,9.988968532091777597e-01,5.329712448788314488e-02,-4.018689407888698800e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.665708999999999662e+00,3.464976500000000126e+00,1.292383400000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.842044800000000038e+00,4.739896800000000354e+00,3.928538300000000039e+00,1.000000000000000000e+00,5.175652217391304433e-01,3.012000000000011196e-02,9.988241104820317906e-01,1.394768034863474171e-01,-6.984244067204507800e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.105163600000000024e+00,2.936497000000000135e+00,3.238187299999999880e+00,3.000000000000000000e+00,9.234999999999998765e-01,1.304999857142858655e-01,9.996187207210861514e-01,9.390654958874779246e-02,-3.035252083886212995e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.623568200000000017e+00,3.314285499999999995e+00,2.899578800000000012e+00,3.000000000000000000e+00,1.257249999999999979e+00,2.232000299999999660e-01,9.997905738002517140e-01,1.032213151503456050e-01,-3.475236447118797145e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.442560200000000847e+00,2.195610999999999979e+00,4.432050699999999566e+00,1.000000000000000000e+00,4.179310379310344770e-01,3.783869354838706456e-02,9.992897605605732814e-01,6.286796536168220983e-02,-5.877848438831823757e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.555251600000000067e+00,4.632327599999999990e+00,1.505775599999999992e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.975289799999999651e+00,2.850258399999999970e+00,2.620874199999999821e+00,1.000000000000000000e+00,2.978048756097561589e-01,3.995346976744174744e-02,9.992865851553579537e-01,9.380141397442703921e-02,-4.802213290581679866e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.609875699999999910e+00,1.885162300000000069e-01,3.096748400000000068e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.774151800000000279e+00,3.680024099999999798e+00,2.196884600000000187e+00,1.000000000000000000e+00,2.420576923076923070e-01,3.085184444444426591e-02,9.987942043477120446e-01,1.187749979158920222e-01,-5.470844308651469368e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.475629099999999916e+00,4.081633100000000347e+00,1.805688399999999971e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.871404599999999974e+00,1.191882000000000108e+00,1.222737200000000080e+00,1.000000000000000000e+00,2.344444462962963216e-01,-1.537499803571427681e-01,9.997393798909091078e-01,5.000246972304595722e-02,-2.285876680789603391e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.313702099999999984e+00,3.656421400000000155e+00,1.888098599999999960e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.232214500000000434e+00,3.457624899999999890e+00,2.191231300000000104e+00,2.000000000000000000e+00,2.848372069767441950e-01,1.676665666666665722e-01,9.994856607917625979e-01,1.111224992887488994e-01,-3.453061065761127424e-02,3.000000000000000000e+00,2.509186510436848039e+00
5.061398999999999759e+00,3.482801400000000047e+00,3.170955699999999933e+00,1.000000000000000000e+00,4.743846115384615647e-01,4.942858571428566938e-02,9.994251116489196729e-01,1.105698915231909524e-01,-4.211368939588854693e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.694538399999999889e+00,3.870680999999999816e+00,3.211762699999999970e+00,3.000000000000000000e+00,4.898400039999999400e-01,1.187037222222223076e-01,9.923390260098358118e-01,1.150558062627357186e-01,-4.235511655782339679e-02,1.000000000000000000e+00,1.056240283095353227e+00
5.066405800000000070e+00,4.218147799999999670e+00,4.290163999999999866e+00,1.000000000000000000e+00,6.994705882352940662e-01,4.778942631578952244e-02,9.993770191012959492e-01,1.262013739344428620e-01,-5.188768430676379134e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.702454600000000262e+00,4.678435599999999916e-02,1.722126800000000069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.649346400000000656e+00,6.876228500000000077e-01,2.749543899999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.148277300000000167e+00,2.306689500000000059e+00,2.800756199999999918e+00,1.000000000000000000e+00,2.801590886363636290e-01,3.858692391304353181e-02,9.992747370274045471e-01,7.521287795521873487e-02,-5.222397428774584738e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.781700000000000061e+00,1.052805400000000002e+00,4.758992199999999784e+00,3.000000000000000000e+00,5.737999950000000071e-01,1.021818136363637081e-01,9.998561713074632928e-01,3.722700854535530152e-02,-1.592129112598203791e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.891550400000000076e+00,4.101850500000000288e+00,3.907320299999999857e+00,3.000000000000000000e+00,1.177666666666666417e+00,1.292727454545453958e-01,9.997487159299542903e-01,1.214511266145466006e-01,-4.448463647902131668e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.422759499999999733e+00,3.419083399999999884e+00,3.104668900000000065e+00,1.000000000000000000e+00,5.095217391304347476e-01,5.695997600000025224e-02,9.994569943792381839e-01,1.089738825442087555e-01,-3.781464577767321145e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.079940999999999818e+00,3.103780500000000053e+00,1.773077400000000026e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.264983400000000202e+00,3.446802100000000202e+00,3.723110699999999884e+00,1.000000000000000000e+00,7.051764647058823554e-01,4.247369999999982965e-02,9.987328649616200593e-01,1.076635689619265951e-01,-3.569144357216848945e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.386557799999999840e+00,1.294095800000000018e+00,1.692682799999999932e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.106715900000000197e+00,8.938005599999999662e-01,1.434247100000000108e+00,1.000000000000000000e+00,2.762444466666666987e-01,-2.851070212765907143e-03,9.995733583769815800e-01,3.753595061266079558e-02,-1.956379130778815659e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.017869499999999761e+00,3.893407600000000079e-01,3.551564500000000013e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.122065499999999716e+00,3.902214799999999872e+00,3.089032399999999789e+00,3.000000000000000000e+00,7.026874999999999094e-01,8.716662777777774151e-02,9.994939165428831096e-01,1.214781346454215788e-01,-3.229480660157190569e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.363776399999999889e+00,1.286354699999999962e+00,7.912766300000000363e-01,1.000000000000000000e+00,1.816376797101449392e-01,-5.890140140845081390e-02,9.996148018488874021e-01,5.760008966011909148e-02,-2.587732365147251204e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.439709099999999520e-01,2.808537999999999979e+00,1.474301699999999993e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.334787799999999969e+00,3.013632299999999820e+00,1.393764900000000084e+00,1.000000000000000000e+00,1.932923076923076799e-01,4.691049253731335161e-02,9.991372423834631311e-01,1.062980571730814811e-01,-3.764211582782819171e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.945304799999999945e+00,2.912601500000000065e+00,6.612221199999999965e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.049192900000000428e+00,2.060951699999999942e+00,4.188319199999999576e+00,1.000000000000000000e+00,4.808800000000000296e-01,5.348155555555556689e-02,9.996108193475563564e-01,6.773352391982388754e-02,-3.526870742978365642e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.589039800000000113e+00,2.283739300000000139e+00,1.805671999999999944e+00,1.000000000000000000e+00,1.936769215384615550e-01,3.665673134328348987e-02,9.985686112059966035e-01,8.048260820179319042e-02,-5.477808639376452460e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.868539900000000031e+00,4.959961899999999702e+00,3.478885200000000122e+00,3.000000000000000000e+00,2.310749999999999638e+00,5.266667499999998503e-01,9.998363024985589265e-01,1.416570455154026187e-01,-5.117926448035815118e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.659718500000000319e+00,4.799522900000000369e+00,3.402679399999999799e+00,1.000000000000000000e+00,4.594444481481481657e-01,3.472409655172405823e-02,9.988898415042394285e-01,1.429914331432020347e-01,-6.337404872320218097e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.079169399999999723e-01,3.179563299999999870e+00,1.113914099999999907e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.948071999999999804e+00,4.907044400000000195e+00,3.332645700000000044e+00,3.000000000000000000e+00,1.820799979999999874e+00,3.367144571428574706e-01,9.995913143466246265e-01,1.431001885185186617e-01,-4.960469275729649519e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.819687400000000288e+00,2.037622700000000009e+00,1.671609200000000017e+00,1.000000000000000000e+00,2.344259259259259265e-01,5.500000892857127843e-02,9.994665425753243015e-01,7.469041637562812141e-02,-3.172734954815586983e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.450405200000000505e-01,4.794984799999999936e+00,8.923981800000000408e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.372803700000000404e+00,1.072400299999999973e+00,3.762147399999999919e+00,3.000000000000000000e+00,3.815312468749999519e-01,7.326467352941187783e-02,9.997780405100364920e-01,3.330939056702748174e-02,-3.044279082009513498e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.405448899999999668e+00,4.516820000000000057e+00,1.733953000000000078e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.318850499999999926e+00,4.142802999999999902e-01,4.323461100000000279e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.648527099999999912e+00,1.250330600000000070e+00,4.538174200000000269e+00,3.000000000000000000e+00,4.155862068965517353e-01,6.500002580645157513e-02,9.997326914694514288e-01,3.496087966655068990e-02,-3.683992781357191965e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.834459800000000307e+00,2.595096600000000198e+00,2.814268799999999904e-01,1.000000000000000000e+00,1.147678571428571298e-01,-4.660528508771929340e-02,9.987403575360502828e-01,1.137064104751729920e-01,-3.497864553624208117e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.291013200000000083e+00,1.702313500000000035e+00,2.212148399999999793e+00,1.000000000000000000e+00,2.840909090909091161e-01,5.878261086956521747e-02,9.995704134960835541e-01,6.129157991285433260e-02,-3.058900204880810395e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.987949099999999802e+00,2.200040800000000019e+00,8.275616799999999662e-01,1.000000000000000000e+00,1.849264705882353033e-01,4.091433142857138494e-02,9.263017822858367056e-01,8.364187894060451378e-02,-2.318311096731674389e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.913011199999999912e+00,2.878290900000000097e+00,4.793077000000000254e+00,3.000000000000000000e+00,8.593846076923076227e-01,7.920005333333317299e-02,9.997449747701769862e-01,8.945012592321316403e-02,-3.540092012689842471e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.432674399999999792e+00,3.468599799999999789e+00,3.186053300000000199e+00,1.000000000000000000e+00,3.600294147058823446e-01,3.416667777777780690e-02,9.990830520860980446e-01,1.091125861182289519e-01,-5.774491366555160182e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.460179300000000069e+00,1.868355999999999906e+00,4.111141199999999607e+00,1.000000000000000000e+00,4.417142892857142678e-01,5.246667666666670476e-02,9.996008614570754958e-01,6.119161431104639531e-02,-3.652329593298531130e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.910784499999999886e-01,1.802534099999999917e+00,4.010648699999999955e+00,3.000000000000000000e+00,9.150000083333335033e-01,1.449999214285717375e-01,9.999640455298308694e-01,5.923623473821620217e-02,-2.232851637266658820e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.718857599999999985e+00,2.327763800000000050e+00,1.186001400000000094e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.013815399999999922e+00,4.438126600000000366e+00,2.367022299999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.643848900000000057e+00,2.425902799999999915e-01,6.085144900000000190e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.076756500000000116e+00,1.145187299999999908e+00,6.350170400000000326e-01,1.000000000000000000e+00,1.670921065789473525e-01,4.826919102564102004e-02,9.977227103278806242e-01,4.472594081252587866e-02,-4.478801698864139091e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.422055499999999473e-01,3.675387900000000041e+00,1.406440300000000088e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.646959100000000120e+00,1.501102399999999948e+00,1.892415600000000087e+00,3.000000000000000000e+00,2.735111088888889097e-01,6.810638510638301890e-02,9.996884557488794343e-01,5.650658581337295733e-02,-2.534426720101235278e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.965495599999999676e+00,4.326829000000000036e+00,2.120809599999999850e+00,1.000000000000000000e+00,3.007073146341463499e-01,4.713950000000000085e-02,9.991820228129546511e-01,1.353169460918021705e-01,-4.597037652847268258e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.686890199999999701e-02,1.704043500000000044e+00,2.895878600000000080e+00,3.000000000000000000e+00,1.253375000000000128e+00,2.925000299999998554e-01,9.999820158700167827e-01,5.451800873911747530e-02,-2.165594863628152178e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.109950099999999829e+00,1.204337599999999897e+00,3.986642799999999820e+00,1.000000000000000000e+00,4.029032258064516037e-01,5.778785757575750220e-02,9.996642807344091608e-01,3.871419562864311659e-02,-3.068484291759149274e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.141310100000000119e-03,1.237619599999999931e+00,2.874499099999999974e+00,3.000000000000000000e+00,1.256124999999999936e+00,2.130999800000003275e-01,9.999928132508191236e-01,4.051824369751041988e-02,-1.643873110358176626e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.356398299999999946e+00,4.678242199999999684e+00,9.112994100000000319e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.826283899999999960e+00,1.720706000000000069e+00,4.791767600000000016e+00,1.000000000000000000e+00,4.348928535714285948e-01,4.766668999999983114e-02,9.995526405706898210e-01,4.711609456796240353e-02,-4.945558341526611057e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.840169399999999733e+00,3.779658099999999799e+00,8.268480900000000355e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.713952100000000200e+00,9.189925799999999478e-01,1.022739800000000088e+00,1.000000000000000000e+00,1.984126968253968060e-01,5.729233384615382840e-02,9.989727377892546611e-01,3.744220505365970092e-02,-3.135511074139771259e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.811284999999999812e+00,4.855656100000000031e+00,4.652730899999999892e+00,1.000000000000000000e+00,7.736666666666667247e-01,3.805885294117630768e-02,9.990703521757384742e-01,1.396123247397787481e-01,-6.377244828550072964e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.778226399999999874e+00,4.689451700000000223e+00,2.702771699999999999e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000177100000000152e+00,4.375781500000000435e+00,2.520265300000000264e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.529443299999999617e+00,3.956031799999999876e+00,9.479789100000000079e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.364736999999999867e+00,3.696370400000000167e+00,2.315683400000000169e+00,1.000000000000000000e+00,3.191052631578947252e-01,4.527500499999995848e-02,9.991995116707300673e-01,1.186289752294147765e-01,-4.449200339011779443e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.625462499999999366e+00,4.070334400000000130e+00,5.152456800000000392e-01,1.000000000000000000e+00,1.084830516949152474e-01,-1.116667749999997704e-02,9.983343595667337755e-01,1.534651096941790638e-01,-3.944845887611950208e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.994845600000000108e+00,3.658645599999999831e+00,7.161811000000000149e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.131724400000000408e+00,8.299581000000000319e-02,4.448343799999999959e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.414675600000000033e+00,2.820541400000000198e+00,4.796013799999999883e+00,3.000000000000000000e+00,9.376363636363636012e-01,9.230770769230761674e-02,9.997967236740266106e-01,8.741582144144616207e-02,-3.515546078822858606e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.524187299999999912e+00,1.878540000000000099e+00,4.833093200000000422e+00,3.000000000000000000e+00,6.065789421052631969e-01,7.042857619047626638e-02,9.997338579491820143e-01,6.216766891736359713e-02,-2.710068765814109201e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.236455900000000163e+00,4.691701899999999981e+00,3.289829799999999804e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.906106499999999926e+00,2.020541399999999932e+00,1.227396500000000001e+00,2.000000000000000000e+00,4.586190523809524633e-01,-3.873907391304378528e-02,5.411599788518510756e-01,2.046801836236105884e-02,-1.222203396112669753e-02,4.000000000000000000e+00,8.771446917747161010e-02
8.938484199999999547e+00,2.173798099999999955e+00,3.189865800000000196e+00,1.000000000000000000e+00,3.029268317073170458e-01,3.825575581395356667e-02,9.992685218315088269e-01,6.784656469696817571e-02,-5.523099837169707926e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.701465599999999689e+00,1.241914200000000079e+00,2.905693999999999999e+00,3.000000000000000000e+00,2.879090886363636081e-01,6.171738478260872796e-02,9.988069240957182515e-01,3.422757349113893927e-02,-4.060803196997540832e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.461729599999999962e-02,2.099816999999999823e+00,1.883505500000000055e+00,3.000000000000000000e+00,2.279999974999999957e+00,2.031666500000001430e-01,9.999841408618089789e-01,6.643303379424583821e-02,-2.262474123426873665e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.689018600000000231e-02,1.287288399999999999e+00,2.794049699999999969e+00,1.000000000000000000e+00,1.228555566666666543e+00,-3.462726545454545835e-01,9.999907885364879290e-01,4.246407544081686608e-02,-1.565971299160690694e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.807977700000000354e+00,4.196784499999999696e+00,1.010936000000000057e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.224972700000000359e+00,2.795535999999999799e+00,1.835940499999999975e+00,1.000000000000000000e+00,2.164482741379310515e-01,4.026666666666661037e-02,9.991075830837912175e-01,9.655228096887934208e-02,-4.566010285889954973e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.752135299999999951e+00,4.097434999999999938e+00,3.605786800000000181e+00,1.000000000000000000e+00,6.241578999999999322e-01,5.514283809523820579e-02,9.994404284810363137e-01,1.251111048047523489e-01,-4.545635549844825180e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.724185700000000043e+00,2.376639799999999969e+00,1.940236999999999989e+00,2.000000000000000000e+00,2.937209279069767920e-01,2.218666866666664239e-01,9.948478589949020234e-01,8.071442280777921252e-02,-2.147112969475561267e-02,3.000000000000000000e+00,1.715864202101120339e+00
6.451337299999999608e-01,4.779320700000000421e+00,2.156063599999999969e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.690101500000000367e-01,2.304064600000000074e-01,4.095208900000000263e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.745905600000000057e-01,3.049537200000000059e+00,6.539993299999999898e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.387702200000000552e-01,3.815079499999999957e+00,3.939296199999999804e+00,3.000000000000000000e+00,1.389857128571428513e+00,1.832221333333335367e-01,9.998959551458407313e-01,1.122668160898953466e-01,-4.400897104823297407e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.476134799999999636e+00,4.697206000000000437e+00,3.322452999999999879e+00,1.000000000000000000e+00,5.314545499999999700e-01,4.495830416666662943e-02,9.991775838590765124e-01,1.408339293608087406e-01,-5.341957408962599851e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.746377000000000734e+00,1.863837399999999977e+00,5.773391700000000126e-01,1.000000000000000000e+00,1.403626384615384581e-01,3.716128172043021982e-02,9.976510516776743165e-01,7.993306173143234494e-02,-4.740832633525133427e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.037123199999999912e+00,2.310641500000000015e+00,1.594718300000000033e+00,1.000000000000000000e+00,2.280727272727272881e-01,4.764915438596491193e-02,9.994334638986150932e-01,8.355042785834455865e-02,-3.223302107136363781e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.143697700000000594e+00,1.840076300000000054e-01,3.969938299999999920e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.170317200000000391e+00,3.550047900000000034e+00,2.147446899999999825e+00,1.000000000000000000e+00,2.648510659574468407e-01,4.104081632653065748e-02,9.992122985279293657e-01,1.155100643402658112e-01,-4.767290588085192071e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.181383099999999686e+00,6.859508199999999611e-01,1.805385599999999868e-01,1.000000000000000000e+00,1.464137919540229871e-01,-9.471910112359555739e-03,9.937874658859097154e-01,2.440591351058470082e-02,-2.953201032893260081e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.195409800000000189e+00,1.437184000000000017e+00,1.892873500000000098e+00,1.000000000000000000e+00,2.228571410714285661e-01,5.165516896551730630e-02,9.983326116816741980e-01,5.045002983410683955e-02,-4.277066050936089575e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.512280699999999811e+00,2.967144800000000027e-01,2.267822699999999969e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
